Game,Player,Stat Type,Point Total,Over/Under,American Odds
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds,41.5,Under,-500
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds,42.5,Under,-670
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds,43.5,Under,-800
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds,44.5,Under,-1000
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,27.5,Over,-750
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,28.5,Over,-600
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,29.5,Over,-490
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,30.5,Over,-400
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,31.5,Over,-320
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,32.5,Over,-270
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,33.5,Over,-230
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,41.5,Under,-235
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,42.5,Under,-275
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,43.5,Under,-320
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,44.5,Under,-400
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,45.5,Under,-450
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,46.5,Under,-550
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,47.5,Under,-700
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,48.5,Under,-900
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,points_rebounds_assists,49.5,Under,-1100
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,rebounds,3.5,Over,-550
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,rebounds,3.5,Over,-650
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,rebounds,4.5,Over,-260
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,rebounds,6.5,Under,-205
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,rebounds,7.5,Under,-400
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,rebounds,8.5,Under,-800
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,rebounds_assists,6.5,Over,-850
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,rebounds_assists,7.5,Over,-440
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,rebounds_assists,8.5,Over,-250
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,rebounds_assists,11.5,Under,-250
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,rebounds_assists,12.5,Under,-420
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,rebounds_assists,13.5,Under,-700
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,steals,0.5,Over,-290
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,threes,2.5,Over,-440
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,threes,2.5,Over,-400
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,threes,5.5,Under,-350
Minnesota Timberwolves vs. Phoenix Suns,Anthony Edwards,threes,6.5,Under,-800
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,assists,3.5,Over,-650
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,assists,3.5,Over,-750
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,assists,4.5,Over,-320
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,assists,7.5,Under,-310
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,assists,8.5,Under,-600
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,17.5,Over,-1000
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,18.5,Over,-750
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,19.5,Over,-580
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,19.5,Over,-500
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,20.5,Over,-440
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,21.5,Over,-350
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,22.5,Over,-280
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,23.5,Over,-240
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,30.5,Under,-220
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,31.5,Under,-270
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,32.5,Under,-330
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,33.5,Under,-420
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,34.5,Under,-490
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,35.5,Under,-600
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,36.5,Under,-750
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points,37.5,Under,-1000
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,23.5,Over,-900
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,24.5,Over,-670
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,25.5,Over,-550
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,26.5,Over,-440
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,27.5,Over,-350
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,28.5,Over,-300
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,29.5,Over,-245
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,30.5,Over,-205
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,36.5,Under,-205
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,37.5,Under,-250
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,38.5,Under,-300
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,39.5,Under,-350
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,40.5,Under,-440
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,41.5,Under,-550
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,42.5,Under,-670
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_assists,43.5,Under,-900
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,20.5,Over,-1000
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,21.5,Over,-750
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,22.5,Over,-600
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,23.5,Over,-470
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,24.5,Over,-380
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,25.5,Over,-310
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,26.5,Over,-250
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,27.5,Over,-215
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,34.5,Under,-235
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,35.5,Under,-275
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,36.5,Under,-330
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,37.5,Under,-400
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,38.5,Under,-490
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,39.5,Under,-600
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,40.5,Under,-700
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds,41.5,Under,-1000
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,26.5,Over,-900
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,27.5,Over,-700
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,28.5,Over,-580
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,29.5,Over,-470
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,30.5,Over,-390
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,31.5,Over,-310
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,32.5,Over,-260
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,33.5,Over,-220
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,40.5,Under,-210
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,41.5,Under,-250
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,42.5,Under,-310
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,43.5,Under,-360
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,44.5,Under,-440
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,45.5,Under,-550
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,46.5,Under,-670
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,points_rebounds_assists,47.5,Under,-800
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,rebounds,1.5,Over,-900
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,rebounds,2.5,Over,-270
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,rebounds,4.5,Under,-290
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,rebounds,5.5,Under,-700
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,rebounds_assists,6.5,Over,-670
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,rebounds_assists,7.5,Over,-350
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,rebounds_assists,8.5,Over,-205
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,rebounds_assists,11.5,Under,-290
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,rebounds_assists,12.5,Under,-490
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,rebounds_assists,13.5,Under,-900
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,steals,0.5,Over,-320
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,threes,1.5,Over,-270
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,threes,1.5,Over,-290
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,threes,3.5,Under,-350
Minnesota Timberwolves vs. Phoenix Suns,Devin Booker,threes,4.5,Under,-900
Minnesota Timberwolves vs. Phoenix Suns,Donte DiVincenzo,points,4.5,Over,-670
Minnesota Timberwolves vs. Phoenix Suns,Donte DiVincenzo,points,5.5,Over,-420
Minnesota Timberwolves vs. Phoenix Suns,Donte DiVincenzo,points,6.5,Over,-260
Minnesota Timberwolves vs. Phoenix Suns,Donte DiVincenzo,points,7.5,Over,-210
Minnesota Timberwolves vs. Phoenix Suns,Donte DiVincenzo,points,11.5,Under,-220
Minnesota Timberwolves vs. Phoenix Suns,Donte DiVincenzo,points,12.5,Under,-290
Minnesota Timberwolves vs. Phoenix Suns,Donte DiVincenzo,points,13.5,Under,-350
Minnesota Timberwolves vs. Phoenix Suns,Donte DiVincenzo,threes,0.5,Over,-1100
Minnesota Timberwolves vs. Phoenix Suns,Donte DiVincenzo,threes,0.5,Over,-850
Minnesota Timberwolves vs. Phoenix Suns,Donte DiVincenzo,threes,1.5,Over,-210
Minnesota Timberwolves vs. Phoenix Suns,Donte DiVincenzo,threes,1.5,Over,-225
Minnesota Timberwolves vs. Phoenix Suns,Donte DiVincenzo,threes,3.5,Under,-440
Minnesota Timberwolves vs. Phoenix Suns,Grayson Allen,points,6.5,Over,-420
Minnesota Timberwolves vs. Phoenix Suns,Grayson Allen,points,7.5,Over,-330
Minnesota Timberwolves vs. Phoenix Suns,Grayson Allen,points,8.5,Over,-240
Minnesota Timberwolves vs. Phoenix Suns,Grayson Allen,points,13.5,Under,-210
Minnesota Timberwolves vs. Phoenix Suns,Grayson Allen,points,14.5,Under,-270
Minnesota Timberwolves vs. Phoenix Suns,Grayson Allen,points,15.5,Under,-340
Minnesota Timberwolves vs. Phoenix Suns,Grayson Allen,threes,1.5,Over,-280
Minnesota Timberwolves vs. Phoenix Suns,Grayson Allen,threes,1.5,Over,-310
Minnesota Timberwolves vs. Phoenix Suns,Grayson Allen,threes,3.5,Under,-290
Minnesota Timberwolves vs. Phoenix Suns,Grayson Allen,threes,4.5,Under,-700
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points,5.5,Over,-670
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points,6.5,Over,-440
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points,7.5,Over,-290
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points,8.5,Over,-210
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points,12.5,Under,-230
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points,13.5,Under,-310
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points,14.5,Under,-420
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points_rebounds,8.5,Over,-800
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points_rebounds,9.5,Over,-520
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points_rebounds,10.5,Over,-370
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points_rebounds,11.5,Over,-265
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points_rebounds,12.5,Over,-200
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points_rebounds,17.5,Under,-250
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points_rebounds,18.5,Under,-330
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points_rebounds,19.5,Under,-430
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,points_rebounds,20.5,Under,-560
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,rebounds,2.5,Over,-420
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,rebounds,5.5,Under,-360
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,rebounds,6.5,Under,-800
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,threes,0.5,Over,-320
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,threes,0.5,Over,-290
Minnesota Timberwolves vs. Phoenix Suns,Jaden McDaniels,threes,2.5,Under,-700
Minnesota Timberwolves vs. Phoenix Suns,Josh Okogie,points,6.5,Over,-275
Minnesota Timberwolves vs. Phoenix Suns,Josh Okogie,points,7.5,Over,-205
Minnesota Timberwolves vs. Phoenix Suns,Josh Okogie,points,11.5,Under,-250
Minnesota Timberwolves vs. Phoenix Suns,Josh Okogie,points,12.5,Under,-320
Minnesota Timberwolves vs. Phoenix Suns,Josh Okogie,points,13.5,Under,-420
Minnesota Timberwolves vs. Phoenix Suns,Josh Okogie,points,14.5,Under,-580
Minnesota Timberwolves vs. Phoenix Suns,Josh Okogie,points,15.5,Under,-750
Minnesota Timberwolves vs. Phoenix Suns,Josh Okogie,rebounds,2.5,Over,-440
Minnesota Timberwolves vs. Phoenix Suns,Josh Okogie,rebounds,5.5,Under,-300
Minnesota Timberwolves vs. Phoenix Suns,Josh Okogie,rebounds,6.5,Under,-600
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,assists,2.5,Over,-670
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,assists,3.5,Over,-250
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,assists,3.5,Over,-230
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,assists,5.5,Under,-250
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,assists,6.5,Under,-550
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points,12.5,Over,-900
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points,13.5,Over,-600
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points,14.5,Over,-400
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points,14.5,Over,-450
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points,15.5,Over,-340
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points,16.5,Over,-260
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points,17.5,Over,-205
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points,22.5,Under,-220
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points,23.5,Under,-275
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points,24.5,Under,-340
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points,25.5,Under,-440
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points,26.5,Under,-580
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points,27.5,Under,-750
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points,28.5,Under,-1100
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_assists,16.5,Over,-1000
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_assists,17.5,Over,-670
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_assists,18.5,Over,-490
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_assists,19.5,Over,-400
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_assists,20.5,Over,-310
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_assists,21.5,Over,-240
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_assists,27.5,Under,-225
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_assists,28.5,Under,-275
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_assists,29.5,Under,-350
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_assists,30.5,Under,-450
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_assists,31.5,Under,-580
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_assists,32.5,Under,-750
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_assists,33.5,Under,-1000
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,18.5,Over,-1100
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,19.5,Over,-750
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,20.5,Over,-550
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,21.5,Over,-440
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,22.5,Over,-340
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,23.5,Over,-270
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,24.5,Over,-220
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,30.5,Under,-210
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,31.5,Under,-250
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,32.5,Under,-310
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,33.5,Under,-360
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,34.5,Under,-450
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,35.5,Under,-580
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,36.5,Under,-700
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds,37.5,Under,-1000
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,22.5,Over,-1100
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,23.5,Over,-750
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,24.5,Over,-600
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,25.5,Over,-470
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,26.5,Over,-380
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,27.5,Over,-310
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,28.5,Over,-245
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,29.5,Over,-200
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,35.5,Under,-210
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,36.5,Under,-250
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,37.5,Under,-300
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,38.5,Under,-360
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,39.5,Under,-450
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,40.5,Under,-580
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,41.5,Under,-700
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,points_rebounds_assists,42.5,Under,-900
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,rebounds,4.5,Over,-850
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,rebounds,5.5,Over,-340
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,rebounds,5.5,Over,-380
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,rebounds,6.5,Over,-205
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,rebounds,8.5,Under,-215
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,rebounds,9.5,Under,-300
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,rebounds,10.5,Under,-550
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,rebounds_assists,8.5,Over,-670
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,rebounds_assists,9.5,Over,-390
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,rebounds_assists,10.5,Over,-245
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,rebounds_assists,13.5,Under,-200
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,rebounds_assists,14.5,Under,-310
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,rebounds_assists,15.5,Under,-470
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,rebounds_assists,16.5,Under,-750
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,threes,0.5,Over,-400
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,threes,0.5,Over,-350
Minnesota Timberwolves vs. Phoenix Suns,Julius Randle,threes,2.5,Under,-500
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points,4.5,Over,-900
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points,5.5,Over,-600
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points,6.5,Over,-350
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points,7.5,Over,-245
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points,11.5,Under,-215
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points,12.5,Under,-290
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points,13.5,Under,-420
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points_rebounds,12.5,Over,-900
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points_rebounds,13.5,Over,-650
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points_rebounds,14.5,Over,-470
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points_rebounds,15.5,Over,-350
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points_rebounds,16.5,Over,-275
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points_rebounds,17.5,Over,-215
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points_rebounds,22.5,Under,-200
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points_rebounds,23.5,Under,-260
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points_rebounds,24.5,Under,-320
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points_rebounds,25.5,Under,-420
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points_rebounds,26.5,Under,-500
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,points_rebounds,27.5,Under,-670
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,rebounds,5.5,Over,-1050
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,rebounds,6.5,Over,-670
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,rebounds,7.5,Over,-340
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,rebounds,7.5,Over,-380
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,rebounds,8.5,Over,-225
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,rebounds,11.5,Under,-200
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,rebounds,12.5,Under,-320
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,rebounds,13.5,Under,-490
Minnesota Timberwolves vs. Phoenix Suns,Jusuf Nurkic,steals,0.5,Over,-290
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,assists,2.5,Over,-850
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,assists,3.5,Over,-330
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,assists,3.5,Over,-300
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,assists,6.5,Under,-320
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,assists,7.5,Under,-670
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,points,4.5,Over,-650
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,points,5.5,Over,-400
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,points,6.5,Over,-270
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,points,7.5,Over,-200
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,points,11.5,Under,-225
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,points,12.5,Under,-290
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,points,13.5,Under,-380
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,points_assists,8.5,Over,-700
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,points_assists,9.5,Over,-490
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,points_assists,10.5,Over,-340
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,points_assists,11.5,Over,-250
Minnesota Timberwolves vs. Phoenix Suns,Mike Conley,points_assists,17.5,Under,-245
